,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
400,401,70,0,38,14,0,200,0,0,0,0,10,0,0,300,100,80,500,92,290,0,0,40,70,100,0,0,0,0,0,0,0,0,78,0,0,47,126,0,0,0,0,128,0,0,128,100,0,100,100,100,100,200,40,0,200,0,710,200,200,50,0,0,0,120,30,0,0,224,0,0,30,0,0,0,245500
401,402,10,0,65,8,0,100,0,0,0,0,0,0,0,0,100,70,500,11,60,0,0,0,0,100,0,0,0,0,0,0,300,0,2,0,0,128,131,0,0,0,0,131,0,0,131,0,0,200,0,300,100,0,60,0,100,0,110,200,200,40,0,0,0,0,0,0,0,0,0,0,90,200,100,200,164990
402,403,80,0,60,10,0,0,0,0,0,0,90,0,0,0,100,50,800,70,180,0,0,20,50,100,0,100,0,0,100,0,0,200,0,0,0,67,67,0,0,0,0,67,0,0,67,0,0,100,0,200,100,100,40,0,0,100,720,100,100,24,0,0,100,168,0,0,0,0,0,0,50,0,0,0,108000
403,404,0,0,93,12,0,0,0,0,200,0,30,0,0,0,0,80,500,45,300,100,0,0,0,0,65,0,0,0,0,0,0,200,0,0,0,114,114,0,100,0,0,116,109,0,226,0,0,200,100,400,100,0,100,0,100,200,30,200,200,42,0,0,0,144,123,0,0,0,0,0,90,200,0,100,258000
404,405,0,0,71,10,0,100,0,0,0,0,170,0,0,0,0,60,500,49,290,0,0,10,10,100,0,100,0,0,0,0,0,200,0,0,0,80,80,0,100,0,0,80,76,0,157,0,0,200,100,300,100,100,70,0,100,200,280,200,200,37,0,0,0,0,40,0,0,0,0,0,10,100,0,0,168000
405,406,10,0,98,9,0,100,0,0,200,0,90,100,0,0,100,40,400,1,400,0,0,70,40,100,0,100,0,100,100,0,0,400,111,0,0,16,128,0,0,0,0,162,0,0,162,100,0,200,0,300,100,100,80,100,100,0,50,100,200,49,0,0,0,120,78,0,0,0,0,0,110,300,0,0,150000
406,407,30,0,51,10,0,0,0,0,0,0,230,0,0,0,200,60,500,65,80,0,0,10,10,100,0,100,0,200,100,0,0,200,0,0,0,106,106,0,0,0,200,116,0,473,163,0,0,100,0,300,100,100,60,500,0,100,560,100,100,24,0,0,0,0,0,0,0,0,0,0,100,0,0,0,115000
407,408,20,0,63,15,0,0,0,0,0,0,20,0,0,0,0,60,700,3,10,0,0,20,40,100,0,100,0,200,0,0,0,200,0,0,0,84,84,0,0,0,0,84,84,0,168,0,0,200,0,400,100,100,80,0,0,0,140,100,100,30,0,0,0,0,0,160,0,0,0,0,100,0,0,0,177000
408,409,0,0,109,14,0,0,0,0,200,0,100,0,0,0,0,70,500,13,100,0,0,0,0,0,35,0,0,0,200,100,0,200,0,0,0,106,106,0,0,0,0,107,110,0,217,0,0,200,100,300,100,0,90,0,100,0,130,0,300,94,0,0,0,192,62,0,0,0,0,0,50,100,100,200,280000
409,410,0,300,85,10,0,0,0,0,0,0,50,0,0,0,0,80,500,22,170,0,0,0,0,200,10,0,0,0,200,0,0,0,78,0,0,24,103,0,0,0,0,105,102,0,207,100,0,200,100,300,100,200,80,0,100,0,230,200,300,83,0,0,0,0,102,0,0,0,0,0,70,0,100,200,339750
410,411,10,0,68,9,0,0,0,0,0,0,150,0,0,0,100,50,300,18,460,0,0,100,100,100,0,100,200,100,100,200,0,200,0,0,0,127,127,0,200,0,200,127,0,0,127,0,0,100,0,300,100,100,50,400,0,0,180,100,100,35,0,0,0,0,0,0,0,0,0,0,110,300,200,100,60000
411,412,40,0,100,34,0,0,100,0,0,0,170,0,0,100,100,50,500,32,210,100,0,20,50,100,0,100,0,100,100,0,200,300,105,0,0,0,105,0,200,100,0,105,0,0,105,100,0,100,0,300,100,100,50,0,0,0,620,200,200,57,0,0,0,264,0,0,0,0,0,0,80,200,0,0,145000
412,413,10,300,90,4,0,200,0,0,0,0,50,0,0,0,100,70,500,51,370,0,0,10,10,200,43,200,0,0,200,0,300,0,57,0,0,89,147,0,0,0,0,147,0,0,147,100,0,200,100,200,100,0,70,0,100,0,480,200,200,48,0,0,0,0,144,0,0,0,0,0,110,400,100,200,222000
413,414,80,100,56,8,0,0,0,0,0,0,70,300,0,0,100,50,600,25,80,0,0,50,20,100,0,100,0,100,100,0,0,200,0,0,0,100,100,0,100,0,200,102,0,0,102,0,0,100,0,200,100,100,50,0,100,100,820,100,200,36,0,0,0,0,0,130,0,0,0,0,100,400,0,0,115000
414,415,0,0,59,11,0,200,0,0,300,0,120,0,0,0,0,70,500,5,400,0,0,0,0,100,0,0,0,0,0,0,0,400,5,500,53,49,108,0,0,0,0,108,101,0,209,0,100,200,100,300,100,0,90,0,100,0,50,100,300,67,0,0,0,196,187,0,0,0,0,0,30,0,0,0,228000
415,416,10,0,73,8,0,100,0,0,0,0,170,0,0,0,100,70,500,22,120,0,0,0,0,100,0,0,0,0,0,0,300,0,2,0,0,131,134,0,0,0,0,134,0,0,134,0,0,200,0,300,100,0,60,0,0,0,220,200,200,39,0,0,0,100,30,0,0,0,0,0,50,100,100,200,181134
416,417,0,0,74,7,0,0,0,0,0,0,90,0,0,0,0,60,700,90,590,100,0,30,30,0,20,100,0,100,100,0,0,100,20,0,0,46,67,0,200,0,0,67,72,0,140,0,0,100,100,300,100,100,60,0,100,0,760,200,200,44,0,0,0,0,0,0,0,0,0,0,100,200,0,0,149500
417,418,20,0,86,22,0,100,0,0,0,0,20,100,0,0,0,60,600,79,80,100,0,20,80,100,0,100,0,200,0,0,0,400,112,0,0,24,137,100,200,100,200,137,125,0,262,100,0,200,100,400,100,100,100,0,100,100,680,100,300,86,0,0,100,0,0,0,0,0,0,0,60,100,0,0,239000
418,419,30,0,60,8,0,0,0,0,0,0,150,0,0,0,200,50,600,70,80,0,0,10,10,100,0,100,0,200,100,0,0,100,31,0,0,44,75,0,300,100,100,75,37,0,113,100,0,100,100,300,100,100,70,0,0,100,720,100,100,24,0,0,200,0,0,0,0,0,0,0,70,100,0,300,126000
419,420,10,0,65,8,0,0,0,0,0,0,110,0,0,0,100,50,600,21,340,0,0,0,0,100,0,100,0,100,100,0,0,400,77,0,0,28,105,0,0,0,0,105,0,0,105,100,0,100,0,300,100,100,60,0,100,0,210,100,100,30,0,0,0,0,85,184,0,0,0,0,90,400,0,0,142000
420,421,60,100,78,7,0,0,0,0,0,0,40,0,0,200,400,70,500,35,300,0,0,0,0,0,20,100,100,0,0,100,100,0,130,0,0,3,134,0,0,0,0,134,0,0,134,200,0,200,0,200,200,100,80,0,0,0,330,200,400,78,0,0,0,0,0,0,0,0,0,0,60,0,0,400,206300
421,422,10,0,86,16,0,100,0,0,100,0,60,0,0,0,100,60,700,54,40,0,0,60,60,200,12,0,0,100,0,0,0,100,124,0,0,35,160,0,100,0,0,160,0,0,160,0,100,200,0,300,100,0,80,0,100,0,320,200,200,52,0,0,0,240,0,0,0,0,0,0,110,300,0,0,215000
422,423,10,0,100,21,0,0,300,0,0,100,40,300,0,0,100,50,500,30,560,100,0,30,30,100,0,100,0,100,100,0,0,200,0,0,0,98,98,0,0,0,200,98,0,0,98,0,0,100,0,200,100,100,40,0,0,0,290,0,200,52,0,0,100,0,0,0,0,0,0,0,0,0,0,0,113000
423,424,0,0,80,9,0,0,0,0,0,0,30,0,0,0,0,80,500,45,300,0,0,0,0,0,47,0,0,0,0,0,0,0,98,0,0,48,147,0,100,0,0,147,116,0,263,100,0,200,100,400,100,0,80,0,100,0,30,200,300,69,0,0,0,0,66,0,0,0,0,0,110,0,0,0,315000
424,425,10,0,72,9,0,0,0,0,0,0,110,0,0,0,100,60,500,46,330,0,0,20,50,0,7,100,0,100,0,0,0,500,61,0,0,58,119,0,100,0,200,119,0,0,119,100,0,100,0,200,100,100,60,0,100,0,450,0,100,29,0,0,0,0,44,0,0,0,0,0,10,0,0,0,139000
425,426,0,100,60,3,0,0,300,0,0,0,70,0,0,0,0,70,800,94,360,0,0,30,30,100,0,100,100,100,100,0,0,200,0,0,0,65,65,0,100,0,0,70,68,0,138,0,0,100,100,300,100,100,60,0,200,100,830,100,100,24,0,0,200,0,0,126,0,0,0,0,20,300,0,0,135000
426,427,100,0,88,12,0,0,200,0,0,100,120,0,0,0,500,70,500,85,310,0,0,20,50,0,14,0,0,0,0,0,100,0,151,0,0,0,151,0,100,0,0,164,0,0,164,100,100,200,0,200,100,0,50,0,100,0,430,200,200,56,0,0,0,80,0,0,0,396,0,0,50,300,0,0,275000
427,428,10,0,77,8,0,100,0,0,0,0,110,0,0,0,100,40,600,24,570,100,0,10,10,100,0,100,0,100,100,0,0,300,28,0,0,61,90,0,0,0,0,90,0,0,90,0,0,100,0,300,100,100,50,0,0,100,370,100,100,35,0,0,0,0,0,0,0,0,0,0,90,0,0,0,109008
428,429,10,0,64,6,0,0,0,0,0,0,0,0,0,0,100,70,500,22,120,0,0,0,0,0,10,0,0,0,0,0,0,0,66,0,0,54,120,0,0,0,0,120,0,0,120,100,0,200,0,200,100,0,60,0,0,0,220,0,200,62,0,0,0,105,54,0,0,0,0,0,20,100,100,200,195400
429,430,10,0,130,11,0,100,0,0,200,0,160,0,0,0,100,60,500,62,550,0,0,30,30,100,0,100,0,100,0,0,200,0,100,0,0,38,139,0,200,0,0,141,0,0,141,100,0,200,0,300,100,0,60,0,100,0,640,100,200,57,0,0,0,0,0,169,0,0,0,0,100,300,0,0,175000
430,431,110,100,21,1,0,0,0,0,0,0,220,0,0,400,0,60,500,63,480,0,0,30,30,0,23,100,0,100,100,0,0,100,38,0,0,9,48,0,200,0,0,48,50,0,98,0,0,100,100,200,100,100,40,0,0,100,580,100,100,26,0,0,0,0,0,0,0,0,0,0,90,0,200,100,85400
431,432,30,100,60,5,0,100,100,0,0,0,70,100,0,0,200,60,700,26,300,0,0,10,10,100,0,100,0,200,100,0,0,200,0,0,0,90,90,0,100,0,0,108,11,0,119,0,0,100,0,400,100,100,70,0,0,0,110,100,0,0,0,0,100,0,98,0,0,0,0,0,20,0,300,100,79900
432,433,110,100,24,1,0,0,0,0,0,0,220,0,0,300,0,50,500,63,480,0,0,30,30,0,37,100,0,100,100,0,0,100,47,0,0,29,76,0,0,0,0,76,60,0,136,100,0,100,100,200,100,100,60,100,0,100,580,100,200,44,0,0,0,240,36,0,0,0,0,0,50,100,0,0,122500
433,434,0,0,100,10,0,100,0,0,200,0,170,0,0,0,0,60,500,35,300,0,0,0,0,100,0,100,0,0,0,0,0,200,0,0,0,92,92,0,0,0,0,92,67,0,160,0,0,200,100,300,100,100,70,0,100,0,330,200,200,47,0,0,0,0,36,0,0,0,0,0,90,0,0,0,181000
434,435,130,100,21,1,0,0,0,0,0,0,140,0,0,400,400,40,700,41,280,0,0,60,60,100,0,100,100,100,0,0,300,100,49,0,0,13,63,0,100,0,0,63,0,0,63,100,0,100,0,100,100,100,30,0,0,0,110,100,0,0,0,0,0,88,0,0,0,0,0,0,110,0,0,0,81000
435,436,0,0,43,10,0,200,0,0,300,0,0,200,0,0,0,70,600,92,290,0,0,0,0,100,0,0,0,0,0,0,300,0,38,200,34,7,79,0,0,0,0,82,83,0,166,100,0,200,100,300,100,0,60,0,100,0,710,0,200,55,0,0,0,158,61,0,0,0,0,0,70,300,600,0,212000
436,437,30,100,40,4,0,0,0,0,0,0,70,0,0,0,200,60,800,26,80,0,0,90,80,100,0,100,0,200,300,0,0,200,0,0,0,64,64,0,200,0,200,73,38,0,111,0,0,100,0,200,100,100,60,0,0,100,400,100,200,44,0,0,0,0,0,0,0,0,0,0,40,200,0,0,116000
437,438,50,100,50,6,0,0,0,0,0,0,80,0,0,0,300,60,700,69,160,0,0,20,50,100,0,0,0,0,100,0,0,200,0,0,0,88,88,0,100,0,0,90,0,0,90,0,0,100,0,200,100,100,40,0,0,100,610,100,100,18,0,0,0,0,0,105,0,0,0,0,80,300,0,0,119000
438,439,80,0,40,4,0,0,0,0,0,0,20,0,0,0,100,50,600,95,20,0,0,50,80,100,0,100,0,0,100,0,0,500,36,0,0,7,44,0,200,100,0,69,0,0,69,0,0,100,0,200,100,0,40,0,100,100,400,100,100,35,200,0,200,0,0,34,0,0,0,0,100,100,0,0,90350
439,440,30,0,67,12,0,0,0,0,200,0,150,0,0,0,200,60,800,26,40,0,0,20,50,100,0,100,0,200,100,200,200,200,0,0,0,68,68,0,100,0,0,68,51,0,119,0,0,100,0,300,100,0,70,0,0,100,110,100,200,52,0,0,0,0,46,0,0,0,0,8,50,300,400,0,110000
440,441,10,0,105,15,0,0,0,0,0,0,100,0,0,0,100,100,500,74,170,100,0,0,0,200,20,200,0,0,200,0,100,0,176,200,53,78,309,0,0,0,0,240,0,0,240,100,0,200,0,200,100,200,100,0,200,0,230,200,300,67,0,0,0,0,72,0,0,170,0,0,70,300,0,0,555000
441,442,60,0,92,12,0,0,0,0,0,0,150,0,0,200,100,40,400,32,210,0,0,0,0,0,27,100,0,100,100,0,0,100,13,0,0,130,144,0,200,100,100,144,0,0,144,0,0,200,0,400,200,300,80,0,0,0,110,100,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,118000
442,443,30,100,52,6,0,0,0,0,0,0,80,0,0,0,200,50,700,19,360,0,0,10,10,100,0,100,0,0,100,0,0,200,0,0,0,107,107,0,200,0,0,112,44,0,157,0,0,200,0,300,100,100,80,0,100,100,190,100,200,36,0,0,200,0,0,0,0,0,0,0,110,0,0,0,162900
443,444,70,0,53,3,0,0,0,0,0,0,210,0,0,300,100,70,500,13,120,0,0,50,20,0,7,0,0,0,200,0,300,200,0,0,0,125,125,0,0,0,0,125,0,0,125,0,0,200,0,200,100,0,60,0,100,0,220,200,300,64,0,0,0,144,16,0,0,0,0,0,110,100,100,200,172500
444,445,0,0,70,8,0,0,0,0,0,0,0,0,0,0,0,70,500,29,50,0,0,0,0,100,0,0,100,0,0,0,0,0,64,0,0,27,91,0,0,0,0,93,97,0,190,100,0,200,100,400,100,0,80,0,100,0,740,100,200,49,0,0,0,144,133,0,0,0,0,0,90,0,0,0,210000
445,446,10,0,73,9,0,0,0,0,200,0,150,0,0,0,100,60,500,46,330,100,0,20,50,100,0,100,0,100,100,0,0,200,0,0,0,143,143,0,300,0,0,168,0,0,168,0,0,100,0,300,100,100,70,0,100,0,450,100,200,48,0,0,0,0,0,0,0,0,0,0,60,300,200,0,127500
446,447,10,0,137,16,0,100,0,0,200,0,110,700,0,0,100,60,600,27,20,0,0,40,40,100,0,0,0,100,100,0,0,100,24,300,71,55,151,0,0,0,0,188,0,0,188,0,0,200,100,200,100,0,60,400,100,0,260,200,200,57,0,0,0,0,0,0,0,0,0,0,110,400,0,0,190000
447,448,0,0,73,11,0,100,0,0,200,0,170,0,0,0,0,70,500,45,410,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,93,93,0,100,0,0,95,93,0,188,0,0,200,100,400,100,0,100,0,100,0,30,200,200,43,0,0,0,89,0,0,0,0,0,0,90,200,0,0,199900
448,449,30,100,50,8,0,0,100,0,0,0,130,0,0,0,200,60,600,96,80,0,0,10,10,100,0,100,0,200,100,0,0,200,0,0,0,78,78,0,200,0,0,78,59,0,137,0,0,200,0,300,100,100,70,0,100,100,840,100,100,19,0,0,100,0,0,0,0,0,0,0,110,200,0,0,119500
449,450,30,100,50,6,0,0,0,0,0,0,70,0,0,0,200,30,700,47,20,0,0,10,10,100,0,100,100,100,100,0,0,100,33,0,0,31,64,0,0,0,0,67,50,0,118,0,0,100,100,200,100,100,60,0,0,100,360,100,100,30,0,0,0,0,176,0,0,0,0,0,110,100,0,0,120000
450,451,80,100,70,5,0,0,0,0,0,0,70,0,0,0,100,60,800,19,60,100,0,20,50,100,0,100,0,200,100,0,0,200,0,0,0,81,81,0,0,0,200,81,0,0,81,0,0,100,0,200,100,0,50,0,0,100,660,100,100,27,100,100,100,0,113,0,0,0,0,0,110,200,0,0,110000
451,452,10,0,62,70,0,100,200,0,0,100,190,0,0,0,100,70,500,34,500,0,100,70,40,100,0,100,0,100,0,0,100,100,65,0,0,87,153,0,200,0,0,153,0,0,153,100,0,200,0,200,100,0,50,0,200,0,570,100,200,57,0,0,0,200,54,0,0,0,0,0,30,200,0,0,280000
452,453,0,0,69,9,0,100,0,0,200,0,160,0,0,0,0,60,500,92,180,100,0,0,0,0,4,0,0,0,200,0,0,100,74,0,0,13,87,0,0,0,0,88,86,0,175,100,0,200,100,300,100,100,70,0,0,0,710,200,200,42,0,0,0,144,122,0,0,0,0,0,90,100,0,0,204000
453,454,0,300,75,9,0,0,0,0,0,0,50,0,0,0,0,80,500,74,170,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,76,76,0,0,0,0,78,80,0,159,0,0,200,100,300,100,0,60,0,0,0,230,0,200,67,0,0,0,0,30,0,0,0,0,0,110,300,0,0,210000
454,455,60,0,63,9,0,0,0,0,0,0,40,0,0,200,100,50,500,1,10,0,0,70,40,100,0,100,0,100,100,0,0,100,160,0,0,12,172,0,200,0,0,172,0,0,172,200,0,200,0,400,200,100,80,0,0,100,10,100,200,56,0,0,0,0,0,0,0,0,0,0,90,200,0,500,188000
455,456,10,0,80,9,0,0,0,0,0,0,60,0,0,0,100,70,600,7,70,100,0,30,30,0,32,100,0,100,100,0,0,100,91,0,0,32,124,0,300,0,0,124,0,0,124,0,0,100,100,300,100,100,60,0,100,0,70,100,200,52,0,0,0,0,0,0,0,0,0,0,20,100,0,0,175500
456,457,20,100,34,4,0,0,0,0,0,0,70,0,0,0,0,50,500,77,80,0,0,80,90,100,0,100,0,200,100,0,0,200,0,0,0,62,62,0,300,100,0,62,72,0,134,0,0,100,0,400,100,100,70,0,0,100,650,100,300,51,100,100,0,0,0,96,0,0,0,0,10,0,200,100,98000
457,458,10,0,92,53,0,100,200,0,300,100,190,0,0,0,100,40,600,30,540,400,500,70,40,100,0,100,0,100,0,0,100,400,111,0,0,24,136,0,0,0,0,166,0,0,166,100,0,100,0,200,100,0,60,100,200,0,290,200,200,52,0,0,0,224,137,0,0,0,0,0,100,0,0,0,256000
458,459,20,100,77,5,0,0,0,0,0,0,70,0,0,0,0,80,700,82,290,100,0,90,20,100,0,100,100,0,100,0,0,200,0,0,0,58,58,0,300,0,0,83,83,0,166,0,0,100,0,300,100,0,70,0,100,100,790,100,100,22,0,0,0,192,63,0,0,0,0,0,110,0,0,0,161000
459,460,30,0,53,7,0,100,100,0,200,0,80,0,0,0,200,50,400,52,80,0,0,10,10,300,16,100,0,100,100,0,0,500,18,0,0,52,70,0,200,0,0,97,22,0,120,100,0,100,0,300,100,0,50,0,100,100,490,100,100,35,0,0,0,0,0,248,0,0,0,0,90,300,0,0,110000
460,461,0,300,75,8,0,100,0,0,0,0,50,600,0,0,0,80,500,51,370,0,0,0,0,200,11,0,0,0,0,0,0,0,54,0,0,28,83,0,0,0,0,83,110,0,193,100,0,200,100,300,100,100,80,0,0,200,480,200,200,55,0,0,0,0,150,0,0,0,0,0,30,300,100,200,263435
461,462,20,0,60,7,0,0,0,0,0,0,230,100,0,0,0,70,900,65,120,0,0,20,50,100,0,0,100,0,0,100,0,100,35,100,21,0,56,0,0,0,0,57,56,0,113,100,0,100,0,300,100,0,60,0,0,100,580,0,200,57,0,0,0,256,0,0,0,0,0,0,70,300,0,0,155000
462,463,10,0,60,8,0,100,0,0,0,0,90,0,0,0,100,50,500,10,90,0,0,10,10,100,0,100,0,100,100,0,0,300,55,100,31,0,86,0,100,0,0,86,0,0,86,0,0,100,0,300,100,100,50,0,100,100,100,100,100,36,0,0,0,0,0,236,0,0,0,0,30,300,0,0,62383
463,464,20,0,74,11,0,100,300,0,0,100,20,0,0,0,0,60,700,36,50,100,0,90,80,100,0,100,0,100,100,0,0,500,32,0,0,38,71,0,300,0,200,84,81,0,166,0,0,100,100,300,100,100,60,0,100,100,90,100,100,24,0,0,0,0,0,0,0,0,0,0,50,0,0,0,188700
464,465,10,0,60,8,0,0,300,0,0,100,0,0,0,0,100,50,500,90,590,0,0,30,30,0,13,100,0,100,0,0,0,300,61,0,0,42,104,0,200,0,0,104,0,0,104,0,0,200,0,300,100,100,50,0,0,0,110,100,0,0,0,0,0,0,0,0,0,0,0,0,50,300,0,0,124000
465,466,70,100,64,3,0,0,0,0,0,0,210,0,0,300,100,70,500,6,160,100,0,0,0,0,1,0,0,0,0,0,0,200,0,0,0,137,137,0,0,0,0,141,0,0,141,0,0,200,0,200,100,0,60,0,100,0,60,200,200,39,0,0,0,144,20,0,0,0,0,0,10,200,0,0,178740
466,467,10,0,85,10,0,0,0,0,0,0,110,0,0,0,100,70,500,16,30,400,500,70,40,100,0,100,100,100,100,100,100,0,77,0,0,49,127,0,200,0,0,127,0,0,127,100,0,100,0,200,100,100,50,0,100,0,160,100,200,52,0,0,0,0,0,0,0,176,0,0,70,100,0,0,167000
467,468,20,0,79,9,0,0,0,0,0,0,110,300,0,0,0,50,700,97,50,0,0,10,10,200,22,100,0,100,100,0,0,500,38,0,0,34,72,0,0,0,0,88,75,0,164,0,0,100,100,300,100,0,70,0,200,0,850,100,100,31,0,0,0,168,0,0,0,0,0,0,110,100,0,0,146500
468,469,10,0,98,11,0,100,0,0,0,0,100,0,0,0,100,80,500,13,100,0,0,0,0,200,24,0,0,0,0,0,0,200,0,0,0,162,162,0,0,0,0,163,0,0,163,0,0,200,0,300,100,0,70,0,100,0,130,0,300,86,0,0,0,0,44,0,0,0,0,0,10,100,0,0,250000
469,470,0,0,76,9,0,100,0,0,200,0,120,800,0,0,0,60,500,5,400,0,0,30,30,0,12,0,0,0,0,0,0,0,42,0,0,40,83,0,0,0,0,83,87,0,171,0,0,200,100,300,100,0,70,0,0,0,50,0,200,50,0,0,0,144,70,0,0,0,0,0,110,0,0,0,187000
470,471,70,0,70,6,0,100,0,0,200,0,180,0,0,300,100,80,500,55,420,0,0,30,30,100,0,0,0,0,0,0,300,0,36,100,112,0,148,0,200,0,0,150,0,0,150,100,0,100,100,100,100,0,40,0,0,0,340,0,200,52,0,0,0,0,54,0,0,140,0,0,110,400,0,0,212000
471,472,0,0,92,11,0,0,0,0,0,0,60,700,0,0,0,70,600,54,440,300,300,50,40,100,0,100,0,100,0,0,0,200,0,0,0,80,80,0,200,0,0,116,80,0,196,0,0,200,100,300,100,100,80,0,100,0,320,0,200,53,0,0,0,0,0,0,0,276,0,0,60,100,0,0,190000
472,473,130,100,35,3,0,0,0,0,0,0,150,0,0,300,500,60,500,11,60,0,0,0,0,0,8,100,0,0,0,0,100,0,45,0,0,8,54,0,0,0,0,107,0,0,107,100,0,100,0,200,100,100,50,0,0,400,110,0,200,52,0,0,0,0,28,0,0,0,0,0,110,0,0,0,148000
473,474,10,0,110,14,0,100,0,0,0,0,100,0,0,0,100,80,500,13,120,0,0,0,0,0,30,0,0,0,200,0,100,0,135,0,0,62,197,0,0,0,0,197,0,0,197,100,0,200,0,200,100,0,70,0,100,0,130,0,300,90,0,0,0,250,63,0,0,0,0,0,90,100,100,200,440000
474,475,70,0,41,5,0,0,0,0,0,0,180,0,0,300,100,80,500,4,40,0,0,60,60,100,0,0,0,0,0,0,300,0,119,0,0,29,149,0,0,0,0,165,0,0,165,100,0,200,0,200,100,200,60,0,0,0,40,0,200,49,0,0,0,96,48,0,0,0,0,0,50,100,0,0,251000
475,476,10,0,80,8,0,0,0,0,200,0,90,0,0,0,100,50,600,37,250,100,0,30,30,100,0,100,0,100,100,0,0,0,63,0,0,34,97,0,200,0,0,97,0,0,97,100,0,100,0,200,100,100,50,0,0,100,710,100,200,62,0,0,0,0,24,0,0,192,0,0,90,100,0,0,132500
476,477,10,0,75,13,0,0,0,0,0,100,0,0,0,0,100,60,500,35,300,0,0,0,0,0,21,100,0,0,0,0,100,0,99,0,0,48,147,0,0,0,0,149,0,0,149,100,0,200,0,300,100,0,70,0,100,0,330,200,200,50,0,0,0,140,39,0,0,0,0,0,70,0,0,0,208900
477,478,0,0,105,13,0,0,0,0,0,0,100,0,0,0,0,90,500,13,100,100,0,0,0,0,77,200,0,0,0,0,300,200,0,0,0,215,215,0,0,0,0,206,57,0,264,0,0,200,100,300,100,200,90,0,100,200,130,200,300,69,0,0,0,414,84,0,0,0,0,0,100,100,0,0,380000
478,479,10,0,79,10,0,0,0,0,0,0,0,0,0,0,100,80,500,22,170,100,0,0,0,200,33,0,0,0,200,0,100,0,128,0,0,41,170,0,0,0,0,171,0,0,171,100,0,200,0,300,100,0,70,0,100,0,220,0,300,82,0,0,0,208,44,0,0,0,0,0,20,300,0,0,297000
479,480,80,100,50,5,0,0,100,0,0,0,70,0,0,0,100,40,700,96,40,100,0,90,80,300,43,100,0,200,300,0,0,300,16,0,0,73,90,0,200,0,0,113,0,0,113,0,0,100,0,200,100,100,70,0,0,100,280,100,200,67,0,0,0,0,72,0,0,0,0,0,100,100,0,400,89471
480,481,10,0,98,16,0,100,0,0,100,0,100,0,0,0,100,90,500,6,60,100,0,0,0,0,37,0,0,0,200,0,100,0,126,0,0,57,183,0,0,0,0,185,0,0,185,100,0,200,0,300,100,0,80,0,100,0,60,200,300,77,0,0,0,519,112,0,0,0,0,0,100,200,0,0,326000
481,482,10,0,72,11,0,100,300,0,0,0,100,0,0,0,100,90,500,0,160,100,0,0,0,0,56,0,0,0,200,0,100,0,156,0,0,22,179,0,0,0,0,179,0,0,179,100,0,200,0,200,100,200,60,0,100,0,0,200,300,87,0,0,0,206,49,0,0,0,0,0,50,200,0,0,374000
482,483,20,100,50,2,0,0,0,0,200,0,70,0,0,0,0,70,800,3,60,0,0,90,80,100,0,0,0,0,100,0,0,100,29,0,0,61,91,0,0,0,0,91,91,0,182,100,0,100,100,400,100,200,70,300,100,0,440,100,100,16,100,100,0,0,0,0,0,0,0,0,110,300,0,0,155000
483,484,70,100,32,4,0,0,0,0,100,0,40,0,0,400,100,60,500,45,300,100,0,0,0,0,11,100,0,0,200,0,0,0,89,0,0,31,121,0,0,0,0,121,0,0,121,100,0,200,0,200,100,100,50,0,0,0,30,100,200,40,0,0,0,0,125,0,0,0,0,0,10,200,0,0,164000
484,485,10,0,69,7,0,100,0,0,200,0,90,0,0,0,100,50,700,12,140,0,0,30,40,100,0,100,100,100,100,0,0,100,58,0,0,41,99,0,100,0,0,99,0,0,99,100,0,100,0,300,100,0,60,0,0,100,350,100,100,26,0,0,0,0,132,0,0,0,0,0,100,100,0,0,132500
485,486,10,0,80,9,0,0,0,0,0,0,110,0,0,0,100,50,700,52,120,0,0,10,10,100,0,0,0,100,100,0,0,100,60,0,0,50,111,0,100,0,0,111,0,0,111,0,0,100,0,300,100,0,50,0,100,0,490,100,100,26,0,0,0,0,80,120,0,0,0,0,90,300,0,0,147000
